latitude	longitude	name
42.584250640379416	140.46014275470094	静狩駅
42.777937878112546	141.71067997999995	美々駅
42.828320351366145	141.65190198624978	千歳駅
42.85206175299096	141.62308106450467	長都駅
42.86708206165672	141.60550683248044	サッポロビール庭園駅
42.90242496123633	141.57445778384917	恵み野駅
42.9218673084879	141.5734486391641	島松駅
42.979227661850814	141.56325795563515	北広島駅
43.03880581483572	141.47248219591032	新札幌駅
43.04695989899386	141.43817633624613	平和駅
42.787636322938454	141.681034773275	新千歳空港駅
42.34886902470063	141.02545108774552	東室蘭駅
42.33387028728687	141.00588951401255	輪西駅
42.31723289180861	140.9895083071527	母恋駅
42.31799365902526	140.97447896475543	室蘭駅
42.76541602644657	141.8142441777551	早来駅
42.81423044258013	141.82528823526482	安平駅
42.873404413994905	141.81069783362972	追分駅
42.97534877356096	141.79398341694497	古山駅
43.01242244475158	141.7859018256253	由仁駅
43.08545835228819	141.7443991319356	栗丘駅
43.12055451689304	141.73973401459278	栗沢駅
43.15888939042922	141.74459851225598	志文駅
42.808281234824356	141.67518708617314	南千歳駅
42.90229058874164	141.8321974958906	東追分駅
42.91036167886261	141.97583519518682	滝ノ上駅
42.993060244169826	142.40010170785956	占冠駅
43.05593497872599	142.61088964040943	トマム駅
43.08231936198512	142.83256168245074	新得駅
42.98527642585032	142.00661807834885	南清水沢駅
42.998286156968746	142.0072785356173	清水沢駅
43.03946989378039	141.964510746859	鹿ノ谷駅
42.632095443835546	141.7278352701065	勇払駅
42.59071925738944	141.88362701443103	浜田浦駅
42.578960108122395	141.92393531935426	鵡川駅
42.550321876083046	141.94520153842012	汐見駅
42.48118427596178	142.07270246603568	日高門別駅
42.47015021603423	142.12256549961086	豊郷駅
42.43050886172721	142.2157595850119	厚賀駅
42.39564668557797	142.25936312441618	大狩部駅
42.382523372213534	142.27556238329072	節婦駅
42.33647700441437	142.36056855470673	静内駅
42.30445422541681	142.45065699170297	東静内駅
42.268500581580966	142.49896852369542	春立駅
42.247234600328824	142.5670138516625	日高三石駅
42.264738942446094	142.6047321354534	蓬栄駅
42.24821338244874	142.63050575582372	本桐駅
42.2062744528833	142.68941946065814	荻伏駅
42.198434441373394	142.7361687168834	絵笛駅
42.168388246086224	142.77000062386205	浦河駅
42.15627598284736	142.78889961197362	東町駅
42.14240048347331	142.8343714743935	日高幌別駅
42.134443845716646	142.88272060311922	鵜苫駅
42.13829944128664	142.90862105234868	西様似駅
42.127884362733056	142.93576372212644	様似駅
43.57390189588701	141.98033482644692	東滝川駅
43.55514120760596	142.04868834680374	赤平駅
43.53729648127414	142.08230582092418	茂尻駅
43.54138010434885	142.12389940078643	平岸駅
43.5167254653299	142.1844260647533	芦別駅
43.474414673815815	142.2616882628684	野花南駅
43.37441581202476	142.35061881465856	島ノ下駅
43.24471355877533	142.3815555504274	山部駅
43.19731366604971	142.41549935821962	下金山駅
43.163971897055546	142.52352803267632	東鹿越駅
43.16161184243992	142.56956042946285	幾寅駅
43.1249841669411	142.66918162011598	落合駅
42.957503451188394	142.9066640527865	羽帯駅
42.90989157560212	143.04842947132067	芽室駅
42.918893794581855	143.0715632466956	大成駅
42.92410251563783	143.1256557367231	西帯広駅
42.91799339357243	143.2021191121672	帯広駅
42.912742122672704	143.2562315265815	札内駅
42.90798610086749	143.35944261833137	幕別駅
42.93472048708088	143.42439988162639	利別駅
42.9220695638315	143.4531036358097	池田駅
42.81746280311249	143.53868745547942	豊頃駅
42.778207104434145	143.60816682596212	新吉野駅
42.81048218808971	143.65156451356282	浦幌駅
42.80946292003123	143.814448255236	厚内駅
42.852211985695476	143.8637033074752	直別駅
42.88902591755562	143.93256533795457	音別駅
42.94796816501345	144.00869241291144	古瀬駅
42.95609904273007	144.0769252607089	白糠駅
42.983577934354756	144.14993182123217	庶路駅
43.009277329882366	144.27269544247915	大楽毛駅
43.009391591720544	144.29474638366767	新大楽毛駅
42.990242392081726	144.3823344355975	釧路駅
42.99539235133504	144.41153732874233	東釧路駅
42.99435458777712	144.4696075537966	別保駅
43.03293629226602	144.61261056770573	上尾幌駅
43.01841999450871	144.7038675460688	尾幌駅
43.0561572488145	144.84137105559125	厚岸駅
43.103464770665134	144.92557299561534	糸魚沢駅
43.15753424976345	145.09962271801314	浜中駅
43.196156781101436	145.19479636893283	姉別駅
43.22820991492088	145.25242899565328	厚床駅
43.218361180685974	145.42361245456058	別当賀駅
43.198281669577625	145.51947763968644	落石駅
43.22849272997588	145.5425437775182	昆布盛駅
43.29533614857903	145.5750741093957	花咲駅
43.323630731434974	145.5972320775557	東根室駅
43.0478570027974	144.45840602073403	遠矢駅
43.100545627519864	144.44786558134717	釧路湿原駅
43.15178544870785	144.4969508123157	塘路駅
43.202196845026386	144.50391735715672	茅沼駅
43.2983578289427	144.60839314191543	標茶駅
43.37936488558936	144.55426612966787	磯分内駅
43.428611707603935	144.51486157924262	南弟子屈駅
43.555291252983544	144.4376121622415	美留和駅
43.61637673983353	144.4578743336497	川湯温泉駅
43.718138906619984	144.50534070625662	緑駅
43.78644594699228	144.5315409409047	札弦駅
43.838549797384026	144.5939500255471	清里町駅
43.86754462588788	144.63445921517715	南斜里駅
43.87454708404192	144.65904018465758	中斜里駅
43.91093212916513	144.66178828119462	知床斜里駅
43.92138965040144	144.52030510542997	止別駅
43.93391213906679	144.45321287865204	浜小清水駅
43.94091071426893	144.41449910493313	原生花園駅
43.95837720909214	144.35258955343681	北浜駅
43.96829780551187	144.32026122598316	藻琴駅
43.98274307006518	144.2966403003901	鱒浦駅
43.742120615150185	142.01473811304984	北一已駅
43.7691446822268	141.96778243514336	秩父別駅
43.810142488015615	141.9341861154783	石狩沼田駅
43.8331062186709	141.9067178949747	真布駅
43.85119828748213	141.8814997119059	恵比島駅
43.85550678716789	141.75837918312638	幌糠駅
43.88718884945575	141.72058919621432	藤山駅
43.91363838751089	141.69707881985252	大和田駅
43.93547940676309	141.63473021451964	瀬越駅
43.904760060460674	141.61126691085263	礼受駅
43.874474022879575	141.58904792833903	信砂駅
43.869241095422495	141.5802405673896	舎熊駅
43.86076950434346	141.56449782042617	朱文別駅
43.85663319092529	141.527587187405	増毛駅
43.779995251140825	142.38485007591666	新旭川駅
43.81402858733403	142.43438883921507	永山駅
43.82688034633623	142.45476155554468	北永山駅
43.874786624081096	142.47140518982246	比布駅
43.90183382301214	142.47666739638325	北比布駅
43.92508406146482	142.47366379757062	蘭留駅
44.02681938449511	142.4154111735875	和寒駅
44.06867831922538	142.38810873601264	東六線駅
44.096566595918596	142.36480660944702	剣淵駅
44.17253665798597	142.38828449514415	士別駅
44.210574398476496	142.39643484470932	下士別駅
44.26633232128298	142.39631006565355	瑞穂駅
44.29215777614506	142.4214651208111	風連駅
44.31729471845573	142.4639493240406	東風連駅
44.38172677546817	142.4673738508424	日進駅
44.441611351162045	142.42811879821988	北星駅
44.46109756256893	142.394156832688	智北駅
44.46259416642728	142.36792005385453	南美深駅
44.4831833274267	142.35054832638997	美深駅
44.59863137229861	142.30945197955435	恩根内駅
44.66527891419983	142.2587864520802	天塩川温泉駅
44.69275113049902	142.26764556257214	咲来駅
44.72939429848846	142.25992507219533	音威子府駅
44.74418625028458	142.04877248290322	佐久駅
44.81206556527596	142.07535326119597	天塩中川駅
44.880466176930675	142.0521381510307	歌内駅
44.9207637507032	142.00097110063075	糠南駅
44.911699696085726	141.93597969326382	雄信内駅
44.96518197347991	141.88497035605127	南幌延駅
44.985849139945344	141.8811113916505	上幌延駅
45.01452045521955	141.84572967668532	幌延駅
45.10454009874278	141.77225107885118	豊富駅
45.14562144041234	141.7507620831613	徳満駅
45.22023475192693	141.69751862524762	兜沼駅
45.31688459987978	141.64453801979064	抜海駅
45.39827656447631	141.68291441853356	南稚内駅
45.41701334804686	141.67711959267308	稚内駅
43.78045673522532	142.40902860220058	南永山駅
43.776532722681104	142.44153163905096	東旭川駅
43.801808589623576	142.4869128175129	桜岡駅
43.82554268957042	142.51710921694382	当麻駅
43.85744768870145	142.52159626421948	将軍山駅
43.87623185680714	142.52538397368218	伊香牛駅
43.898699892185675	142.58229765698178	愛別駅
43.896231990552685	142.65551113468115	中愛別駅
43.86643839562428	142.6807326340119	愛山駅
43.852015168320705	142.69389887129557	安足間駅
43.84373867509768	142.71675846498468	東雲駅
43.84860014019214	142.766792974682	上川駅
43.88462574459074	143.18102358085503	白滝駅
43.919964606782045	143.2368645384259	旧白滝駅
43.94459043826399	143.27623513488373	下白滝駅
44.008747215403815	143.4209784934011	瀬戸瀬駅
44.06030733142325	143.5207095034959	遠軽駅
43.95995438999819	143.5329408858911	生野駅
43.923555534943745	143.5346285327129	生田原駅
43.803535677339056	143.57117269032415	金華駅
43.78550237343519	143.6214582332901	留辺蘂駅
43.795978593892066	143.7554799537891	相内駅
43.80543409311719	143.810155533195	東相内駅
43.80493844727325	143.8973677574937	北見駅
43.82509496953835	143.9171124118813	柏陽駅
43.851267613125565	143.94247576708773	端野駅
43.880557143660724	143.99953634633582	緋牛内駅
43.83688866690473	144.10558788267628	美幌駅
43.91597857017524	144.17088437392158	女満別駅
43.96373263242596	144.21878653030168	呼人駅
44.02007166735978	144.25408378269444	網走駅
43.10032751103444	141.34201242106278	北３４条駅
43.089925891482714	141.34462657175624	北２４条駅
43.081643481453945	141.34676844187803	北１８条駅
43.066045220215045	141.35079660328987	さっぽろ駅
43.048919348232545	141.35503315106246	中島公園駅
43.03759566519553	141.36108872506622	中の島駅
43.01687299044767	141.36731416215412	澄川駅
43.00611021026097	141.3648815263889	自衛隊前駅
42.99122557857664	141.35843274727497	真駒内駅
43.08168693006305	141.29002315256804	発寒南駅
43.075848905676295	141.30376672440354	琴似駅
43.070602415985746	141.31357726230846	二十四軒駅
43.055826324445526	141.31963299525418	円山公園駅
43.057231917317885	141.33037648273702	西１８丁目駅
43.058743060957134	141.3414921566724	西１１丁目駅
43.06154589752345	141.36202087827195	バスセンター前駅
43.05745485333636	141.37260629862416	菊水駅
43.05181678063596	141.38480832261226	東札幌駅
43.04033513411769	141.41107055906105	南郷７丁目駅
43.035727502679975	141.42303922165306	南郷１３丁目駅
43.03043939298367	141.4352662274535	南郷１８丁目駅
43.03218693431136	141.46423596328216	ひばりが丘駅
43.03815868473116	141.47379322793537	新さっぽろ駅
43.104874721952065	141.3692099529487	新道東駅
43.094073145131816	141.37182134450828	元町駅
43.082457769863865	141.3746272018307	環状通東駅
43.076877467690046	141.354962425249	北１３条東駅
43.05513247023609	141.349175018183	資生館小学校前駅
43.058179315184624	141.3462334555305	西８丁目駅
43.05758208241927	141.34197272577023	中央区役所前駅
43.051715921235676	141.33499024242022	西線６条駅
43.04829962813138	141.33545702761273	西線９条旭山公園通駅
43.04477223550822	141.33590715263753	西線１１条駅
43.040594914100474	141.33645452173232	西線１４条駅
43.03397341467826	141.33728809070377	ロープウェー入口駅
43.03074043520277	141.3377493123627	電車事業所前駅
43.03050162677762	141.34089350667728	中央図書館前駅
43.031029480059786	141.34844841049554	東屯田通駅
43.0323488438345	141.35190917344474	幌南小学校前駅
43.03503188412144	141.35156185653508	山鼻１９条駅
43.041681157671455	141.35068940062555	行啓通駅
43.045933470378806	141.35010314241887	中島公園通駅
43.04912201093936	141.34968636355944	山鼻９条駅
43.05566026355853	141.35329687378496	すすきの駅
41.75319678304727	140.7163264085766	谷地頭駅
41.75652701980197	140.7184677440754	青柳町駅
41.764323421306315	140.71922287795664	十字街駅
41.766828773266944	140.7229085676206	魚市場通駅
41.7695146448334	140.72564155031762	市役所前駅
41.772233835301705	140.72775236092963	函館駅前駅
41.77145067956637	140.7331241730813	松風町駅
41.773775473888456	140.73558497278552	新川町駅
41.77612249800088	140.7386151686223	千歳町駅
41.77791678933839	140.74083712369895	昭和橋駅
41.78073599399789	140.74437281137025	堀川町駅
41.78442456539575	140.74878338635503	千代台駅
41.78656326322361	140.7509414419925	中央病院前駅
41.78924077547285	140.7521356639794	五稜郭公園前駅
41.78870483734929	140.75875736094594	杉並町駅
41.78796058521449	140.76520963712954	柏木町駅
41.78465278330659	140.77537838935743	競馬場前駅
41.78335854191978	140.77907814168262	駒場車庫前駅
41.78106453560081	140.7901134419334	湯の川駅
41.772958353568384	140.70460980511388	函館どっく前駅
41.77013095792518	140.70917344517142	大町駅
41.787177417885	140.76991761552426	深堀町駅
41.78195041586867	140.78232238152594	市民会館前駅
41.78006177828375	140.78514445633147	湯の川温泉駅
42.00368666006115	140.71649263953822	流山温泉駅
41.826099455677316	140.6796427652441	東久根別駅
41.82680470859617	140.66663547969333	久根別駅
43.36671385209733	141.7141692485638	豊ケ岡駅
43.64376375754902	142.4511008461434	千代ケ岡駅
43.66902431823507	142.41524432764797	西聖和駅
44.01701121904033	144.27328788425996	桂台駅
43.0219480675029	141.40280264783988	福住駅
42.35990981743935	141.04302689751592	鷲別駅
44.53901872721914	142.33367771228467	紋穂内駅
42.36841794497589	140.28820863780913	黒岩駅
42.914673175419274	142.0243031936376	十三里駅
43.78179091951472	142.46591548298937	北日ノ出駅
43.492998196771396	141.90925834318423	砂川駅
43.01282761727345	142.87964430510374	十勝清水駅
43.03459056026922	141.36848547134997	平岸駅
43.05892655393152	141.35175518476944	西４丁目駅
43.056357095454	141.3352177876123	西１５丁目駅
43.03740637310332	141.3368463026678	西線１６条駅
43.03078499796656	141.34479594731087	石山通駅
43.03837873996583	141.35108118680375	静修学園前駅
43.05165507047053	141.34952237166337	東本願寺前駅
41.76080714840519	140.7202340669842	宝来町駅
41.76671748761096	140.712234459228	末広町駅
42.061778502037846	140.60517143232084	東山駅
42.159712922599844	140.4719779849436	本石倉駅
42.23115552093533	140.3266839844701	山越駅
42.31476233521615	140.2746011272025	山崎駅
42.478035011265895	140.34621544004722	中ノ沢駅
42.62644078545691	140.31332800513954	蕨岱駅
42.804728261513596	140.52904632551926	蘭越駅
42.90194386769686	140.7455766444926	倶知安駅
43.125497586406034	140.7371253868812	然別駅
43.202570397301464	140.92472570256604	塩谷駅
43.180868962723245	141.02776258898137	小樽築港駅
43.13233846238735	141.21083017522548	星置駅
43.15166083602334	141.65587288039302	幌向駅
43.29316289307486	141.84498677060233	光珠内駅
43.423680259277546	141.8891187628541	奈井江駅
43.62745372425115	141.93584994417688	江部乙駅
43.76325339850721	142.27168524506962	伊納駅
41.97204200053707	140.66943133828556	大沼駅
42.11126779795415	140.6134656871287	尾白内駅
41.76678775089511	140.6005159564253	茂辺地駅
41.699287102437026	140.46810783853655	札苅駅
43.113103800951116	141.33506796511097	新琴似駅
43.145178660045325	141.36438349811843	篠路駅
43.189980905030524	141.44919939139018	石狩太美駅
43.28025151816041	141.5917945037683	本中小屋駅
43.340890846344244	141.67021297695476	石狩月形駅
43.43098933697569	141.81746326620132	浦臼駅
43.485592301960885	141.8444862857001	南下徳富駅
43.405758132336665	142.42093653172182	中富良野駅
42.58592580253681	140.6387111808174	大岸駅
42.51343071424026	140.79403772988073	有珠駅
42.42594745862109	140.89889416056474	稀府駅
42.35900599431061	140.97764625787383	本輪西駅
42.45206624977861	141.1804584630106	登別駅
42.521188827721936	141.30603929545038	萩野駅
42.60259716824492	141.48689830471758	錦岡駅
42.88276616676653	141.58670489407697	恵庭駅
43.016575112051775	141.48695146222568	上野幌駅
42.32919557746756	140.99387683800728	御崎駅
42.729366319167006	141.76928012736468	遠浅駅
42.94515767639137	141.80073980143666	三川駅
43.058275693705475	141.7756033475235	栗山駅
42.91474035104268	141.89482505480188	川端駅
42.9365877123235	142.036567832742	新夕張駅
42.95761036410646	142.03086456069917	沼ノ沢駅
43.050843726268866	141.96731832335138	夕張駅
42.6067806143745	141.83702736725505	浜厚真駅
42.51700731877886	142.020988444855	富川駅
42.45572770378441	142.17667278115655	清畠駅
42.360690242108866	142.31252976283517	新冠駅
42.28084687620777	142.52146608682924	日高東別駅
43.48868725998186	142.21089460191857	上芦別駅
43.29198661356314	142.4006406777608	布部駅
43.13622021296803	142.41620489025703	金山駅
42.94245556893977	142.93575955146252	御影駅
42.92884435380518	143.1645106248391	柏林台駅
42.90398822536914	143.29756183048278	稲士別駅
42.85570249659227	143.50085550346054	十弗駅
42.831881615634316	143.7498303673251	上厚内駅
42.86916088280458	143.9043491514839	尺別駅
42.97624225851222	144.12993104226499	西庶路駅
43.00174892716434	144.34984493739844	新富士駅
42.99172632412802	144.4256974326488	武佐駅
43.05755329894108	144.7828175208462	門静駅
43.12929713220222	145.02812162292676	茶内駅
43.204485903809434	145.3227964661611	初田牛駅
43.26802182415868	145.5419086769383	西和田駅
43.326880130716496	145.5827386871775	根室駅
43.1050677480184	144.46973300149799	細岡駅
43.238804770234786	144.54569275777396	五十石駅
43.4873628712602	144.46416030718956	摩周駅
43.789389620738525	141.96100984327032	北秩父別駅
43.850775017461245	141.81892159516684	峠下駅
43.94267338548977	141.65212010573376	留萌駅
43.89430274673193	141.60560397374388	阿分駅
43.859147231690635	141.55167673768597	箸別駅
43.76420789816063	142.37610708445533	旭川四条駅
43.853594375798814	142.46736483443658	南比布駅
43.96814024502782	142.45521612504058	塩狩駅
44.13967332716075	142.37802297156142	北剣淵駅
44.24105169171109	142.39629456424052	多寄駅
44.349430198178396	142.46555604435994	名寄駅
44.45534853947283	142.41488037629534	智恵文駅
44.51295211388264	142.33613981907249	初野駅
44.63960686088006	142.2702811238815	豊清水駅
44.73892552679568	142.197777016972	筬島駅
44.91230675334941	142.02566943881192	問寒別駅
44.94979211313568	141.89414252510304	安牛駅
45.03714983913875	141.7581970154768	下沼駅
45.2592192533333	141.68505675417612	勇知駅
43.87650930584896	143.14437144295138	上白滝駅
44.006420978506796	143.335921775568	丸瀬布駅
43.993370309617355	143.53576689043956	安国駅
43.785396514962336	143.6034680655789	西留辺蘂駅
43.8033154353111	143.84221685694115	西北見駅
43.84153793258747	143.9329908916668	愛し野駅
43.880034799083326	144.14836012169746	西女満別駅
43.10848491032194	141.3384901157861	麻生駅
43.07478313392448	141.34847417163584	北１２条駅
43.04035361353699	141.35593624822016	幌平橋駅
43.02668312167985	141.37128838041932	南平岸駅
43.09009414199276	141.2773043773332	宮の沢駅
43.06104512485423	141.31471927416624	西２８丁目駅
43.046523091868245	141.39565488775943	白石駅
43.02805385282596	141.45334539137096	大谷地駅
43.11314880206131	141.36721251565962	栄町駅
43.07824694162222	141.3650365255429	東区役所前駅
42.107023374999436	140.74773250948166	渡島沼尻駅
42.12171523433041	140.68970054147954	渡島砂原駅
42.11925362849754	140.64630425887313	掛澗駅
40.59198028578251	141.40767801197785	下田駅
40.630333861792096	141.37017936036844	向山駅
40.66961548416486	141.35374002816684	三沢駅
40.73321267737701	141.26443340583074	上北町駅
40.780206755696994	141.21318549827112	乙供駅
40.80461698126596	141.15293660026683	千曳駅
40.90044696969331	141.07117231192845	狩場沢駅
40.92184386772304	141.02460852722712	清水川駅
40.92968346033951	140.9538751517886	小湊駅
40.89109432319262	140.86239008188397	浅虫温泉駅
40.85780001977269	140.82561411349923	野内駅
40.83387447944207	140.80720007769187	矢田前駅
40.810526559771574	140.783328135235	東青森駅
40.82954311197339	140.73419522904993	青森駅
40.509211777070824	141.43149928888081	八戸駅
40.5214832893354	141.46599863648848	長苗代駅
40.52312584975624	141.52722403165484	陸奥湊駅
40.52202344305152	141.54171732318974	白銀駅
40.51672210861352	141.5918856230229	陸奥白浜駅
40.49516940296186	141.6230645814951	大久喜駅
40.46720065738289	141.65083578505374	大蛇駅
40.45696866435886	141.66491286483114	階上駅
40.871167868298954	141.13416009552935	北野辺地駅
40.91410868278062	141.18929242861034	有戸駅
41.021900930622756	141.24651882412354	吹越駅
41.13198412545361	141.27657237085967	有畑駅
41.191377819485346	141.27925274699413	近川駅
41.22873995466094	141.2486119048254	金谷沢駅
41.283221989904646	141.1898614978106	下北駅
41.280449568388036	141.16147509405698	大湊駅
40.85703385043018	140.69036704769658	油川駅
40.887199792466866	140.67457530363762	津軽宮田駅
40.903053613801454	140.6723719789069	奥内駅
40.917565837010955	140.66587740566692	左堰駅
40.93136430351826	140.66257982200213	後潟駅
40.94906229970388	140.65623508963904	中沢駅
40.9692045600597	140.6545370810498	蓬田駅
40.98777198080893	140.65237807214407	郷沢駅
41.00775588183284	140.6482219416595	瀬辺地駅
41.03836362007444	140.64255155890365	蟹田駅
41.051653066752976	140.59683529931948	中小国駅
41.14591376379207	140.51422393136178	津軽二股駅
41.16315347003582	140.50755702463354	大川平駅
41.17969307068324	140.49055767491436	今別駅
41.180550984670795	140.4718036373798	津軽浜名駅
41.18539721118178	140.444475128325	三厩駅
40.5160854604631	140.60307888374405	長峰駅
40.52147314265694	140.56698718865243	大鰐温泉駅
40.599241175583664	140.48530705826346	弘前駅
40.621905642608255	140.49816328037548	撫牛子駅
40.67065122394138	140.54368781078804	北常盤駅
40.710480946711996	140.58088011036057	浪岡駅
40.75667057193839	140.58782185163955	大釈迦駅
40.827553726127135	140.69356258407072	新青森駅
40.53515528631111	139.9465519746709	松神駅
40.55170621076679	139.94179882960665	十二湖駅
40.58350805526581	139.92407939254468	陸奥岩崎駅
40.586223923134064	139.89497890651577	陸奥沢辺駅
40.60856267386839	139.8648331593779	艫作駅
40.62993028764242	139.89087167974424	横磯駅
40.650267673602634	139.92936476874905	深浦駅
40.67437666402381	139.9555864810167	広戸駅
40.68625065032526	139.97026249325322	追良瀬駅
40.70720696347255	139.98293269834932	驫木駅
40.73220449133472	139.9944750332723	風合瀬駅
40.75943837267721	140.03358719778015	大戸瀬駅
